date,campaign,campaign_type,impressions,clicks,conversions,spend,revenue,channel,frequency,reach,roas
2025-12-28,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,19439,716,25.0,579.31,1594.48,Meta Ads,5.69,25203,2.7523778287963268
2025-12-29,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,39908,562,12.0,509.24,1899.28,Meta Ads,6.59,18427,3.729636320791768
2025-12-30,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,8551,391,11.0,504.65,1796.29,Meta Ads,4.78,33029,3.559476865154067
2025-12-31,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,14235,424,10.0,597.83,1778.7,Meta Ads,3.36,19889,2.9752605255674687
2026-01-01,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,15658,489,10.0,599.49,1848.4,Meta Ads,7.85,45774,3.083287461008524
2026-01-02,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,7854,315,10.0,566.18,2159.06,Meta Ads,2.95,12711,3.8133809035995623
2026-01-03,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,29695,680,14.0,482.27,1459.0,Meta Ads,7.64,25142,3.025276297509694
2026-01-04,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,16450,526,18.0,542.65,1710.0,Meta Ads,2.09,36455,3.151202432507141
2026-01-05,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,23635,763,24.0,611.42,1765.47,Meta Ads,3.72,4156,2.8874914134310297
2026-01-06,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,13694,581,20.0,649.79,1632.52,Meta Ads,1.97,17959,2.5123809230674525
2026-01-07,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,23286,553,11.0,597.21,2109.55,Meta Ads,1.02,28921,3.5323420572327993
2026-01-08,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,18068,444,13.0,582.54,1768.26,Meta Ads,2.82,12039,3.0354310433618292
2026-01-09,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,8167,332,12.0,538.24,2014.81,Meta Ads,1.61,34170,3.743330112960761
2026-01-10,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,31960,506,20.0,568.39,1357.64,Meta Ads,7.9,9444,2.3885712275022435
2026-01-11,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,10809,466,14.0,559.39,1631.86,Meta Ads,6.33,2629,2.9172133931604067
2026-01-12,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,21187,752,17.0,560.46,1923.17,Meta Ads,1.03,25352,3.4314134817828212
2026-01-13,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,32124,500,17.0,538.77,1490.65,Meta Ads,2.57,49061,2.7667650388848677
2026-01-14,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,18906,369,14.0,644.63,1850.65,Meta Ads,5.69,36477,2.8708716628143276
2026-01-15,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,13615,392,11.0,587.84,1548.12,Meta Ads,3.79,49492,2.633573761567773
2026-01-16,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,10955,438,9.0,634.2,1842.19,Meta Ads,6.82,46724,2.904746136865342
2026-01-17,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,7655,362,13.0,580.38,1873.53,Meta Ads,4.53,22207,3.2281091698542332
2026-01-18,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,9341,337,13.0,532.04,1602.23,Meta Ads,5.58,12523,3.0114840989399294
2026-01-19,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,19233,755,17.0,656.41,1841.89,Meta Ads,5.18,31129,2.806005392970857
2026-01-20,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,10785,306,11.0,440.2,1646.84,Meta Ads,5.47,5043,3.741117673784643
2026-01-21,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,18171,660,21.0,645.44,1461.01,Meta Ads,2.61,36427,2.263587630143778
2026-01-22,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,16408,713,19.0,551.63,1533.28,Meta Ads,3.61,6241,2.779544259739318
2026-01-23,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,46124,462,15.0,463.32,1741.94,Meta Ads,1.35,17003,3.7596909263575933
2026-01-24,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,32135,573,17.0,500.98,1944.33,Meta Ads,5.11,47596,3.8810531358537266
2026-01-25,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,25770,672,17.0,580.63,1740.89,Meta Ads,4.21,42938,2.998277732807468
2026-01-26,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,34638,510,10.0,549.68,1554.74,Meta Ads,6.33,4816,2.8284456411002767
2026-01-27,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,9513,288,9.0,460.42,1624.05,Meta Ads,2.44,20110,3.5273228791103772
2026-01-28,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,8226,338,11.0,601.1,1329.91,Meta Ads,4.06,1568,2.212460489103311
2026-01-29,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,17468,438,14.0,571.99,1462.52,Meta Ads,2.27,46598,2.556897847864473
2026-01-30,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,8555,417,9.0,612.1,1314.52,Meta Ads,5.3,5105,2.147557588629309
2026-01-31,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,21549,455,15.0,584.76,1943.3,Meta Ads,6.94,46212,3.3232437239209247
2026-02-01,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,24464,303,8.0,451.22,1536.78,Meta Ads,6.36,36540,3.405833074775054
2026-02-02,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,16258,299,11.0,506.87,1809.01,Meta Ads,7.61,46196,3.5689821847811074
2026-02-03,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,23349,651,22.0,534.71,1336.38,Meta Ads,7.8,5054,2.499261281816312
2026-02-04,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,13658,650,15.0,580.51,1493.48,Meta Ads,6.4,28262,2.572703312604434
2026-02-05,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,10221,370,7.0,635.69,1217.12,Meta Ads,3.01,25261,1.9146439302175586
2026-02-06,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,22466,358,10.0,509.04,1987.97,Meta Ads,2.53,21382,3.9053316045890303
2026-02-07,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,13866,344,8.0,554.19,1494.27,Meta Ads,4.13,33904,2.6963135386780706
2026-02-08,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,24611,466,16.0,534.33,1723.32,Meta Ads,7.96,22170,3.225197911403065
2026-02-09,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,0,0,0.0,0.0,0.0,Meta Ads,3.89,31295,
2026-02-10,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,21221,635,17.0,502.09,1696.97,Meta Ads,2.39,26999,3.3798123842339023
2026-02-11,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,7299,358,11.0,534.84,1903.42,Meta Ads,7.61,32162,3.558858724104405
2026-02-12,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,58641,656,24.0,647.87,1469.05,Meta Ads,3.7,38539,2.267507370305771
2026-02-13,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,7980,374,10.0,570.28,1609.11,Meta Ads,5.84,18920,2.8216139440274954
2026-02-14,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,19106,330,8.0,502.99,1764.56,Meta Ads,6.52,36092,3.5081413149366787
2026-02-15,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,48094,589,19.0,440.6,1640.55,Meta Ads,6.9,45715,3.7234453018610982
2026-02-16,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,33068,450,10.0,551.52,1815.55,Meta Ads,6.75,43339,3.2919023788801858
2026-02-17,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,39997,658,25.0,604.78,1906.08,Meta Ads,6.85,10124,3.151691524190615
2026-02-18,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,14053,682,26.0,615.37,1938.09,Meta Ads,5.67,13037,3.1494710499374357
2026-02-19,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,12799,556,15.0,552.5,1799.87,Meta Ads,3.83,49781,3.257683257918552
2026-02-20,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,48525,618,20.0,629.1,1982.0,Meta Ads,5.67,8260,3.1505325067556824
2026-02-21,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,27115,706,18.0,599.7,1953.78,Meta Ads,6.86,40552,3.257928964482241
2026-02-22,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,23598,810,19.0,610.97,1532.1,Meta Ads,3.45,41071,2.50765176686253
2026-02-23,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,13377,299,8.0,443.36,1712.77,Meta Ads,3.08,15446,3.8631586070010826
2026-02-24,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,5899,276,10.0,476.27,1936.32,Meta Ads,3.41,10259,4.065593045961324
2026-02-25,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,9782,447,12.0,652.61,1784.26,Meta Ads,4.86,28514,2.7340371738097793
2026-02-26,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,28312,768,18.0,597.83,1571.64,Meta Ads,1.37,17594,2.628907883512035
2026-02-27,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,10730,503,15.0,654.8,1684.4,Meta Ads,6.45,11582,2.5723885155772757
2026-02-28,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,41163,427,13.0,445.81,1634.75,Meta Ads,1.97,40272,3.6669208855790583
2026-03-01,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,26470,488,18.0,596.43,1728.66,Meta Ads,1.93,49458,2.898345153664303
2026-03-02,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,11110,342,9.0,487.85,2169.02,Meta Ads,2.38,28382,4.446079737624269
2026-03-03,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,26048,309,7.0,490.13,1835.03,Meta Ads,5.04,46563,3.7439658866015137
2026-03-04,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,16584,289,7.0,460.5,1747.29,Meta Ads,3.0,25807,3.794332247557003
2026-03-05,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,16922,476,11.0,527.09,2259.83,Meta Ads,3.58,18187,4.28737027832059
2026-03-06,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,29358,781,20.0,607.75,1793.43,Meta Ads,7.52,19951,2.950933772110243
2026-03-07,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,0,0,0.0,0.0,0.0,Meta Ads,6.93,19531,
2026-03-08,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,11350,349,10.0,457.47,,Meta Ads,6.97,40164,
2026-03-09,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,16803,377,11.0,584.28,1928.57,Meta Ads,5.04,16129,3.3007633326487302
2026-03-10,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,47007,708,16.0,497.63,2172.28,Meta Ads,7.07,12042,4.365251291119908
2026-03-11,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,11958,475,14.0,651.28,2117.81,Meta Ads,6.45,2723,3.2517657535929247
2026-03-12,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,7492,317,6.0,517.74,1863.95,Meta Ads,7.67,42091,3.6001661065399624
2026-03-13,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,15678,410,16.0,462.74,1856.04,Meta Ads,1.45,16595,4.0109780870467215
2026-03-14,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,40443,742,25.0,589.97,1915.94,Meta Ads,1.2,23748,3.2475210603929012
2026-03-15,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,9680,413,12.0,525.46,1909.33,Meta Ads,2.23,44069,3.633635290983138
2026-03-16,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,32808,589,14.0,658.49,2119.2,Meta Ads,7.5,26407,3.2182721073972265
2026-03-17,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,19003,579,18.0,628.35,1991.85,Meta Ads,5.24,29337,3.169968966340415
2026-03-18,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,14194,524,17.0,546.04,1937.46,Meta Ads,3.98,9594,3.5482015969526044
2026-03-19,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,24288,749,18.0,623.94,1847.79,Meta Ads,4.59,23698,2.961486681411674
2026-03-20,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,14939,409,8.0,462.17,1453.57,Meta Ads,6.81,39363,3.1450981240669016
2026-03-21,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,16917,460,12.0,501.85,1681.12,Meta Ads,7.5,10809,3.3498455713858717
2026-03-22,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,0,0,0.0,0.0,0.0,Meta Ads,6.11,29685,
2026-03-23,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,9853,337,8.0,601.92,1622.38,Meta Ads,6.32,1269,2.6953415736310475
2026-03-24,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,24420,365,8.0,488.39,2145.35,Meta Ads,3.24,14365,4.39269845819939
2026-03-25,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,37901,812,28.0,654.19,2250.06,Meta Ads,4.27,18538,3.439459484247695
2026-03-26,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,27669,758,25.0,558.69,,Meta Ads,7.2,49737,
2026-03-27,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,50231,646,23.0,536.73,1726.65,Meta Ads,6.5,31468,3.2169806047733496
2026-03-28,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,12116,432,9.0,447.06,2405.21,Meta Ads,5.79,25284,5.380060841945153
2026-03-29,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,25289,474,13.0,536.17,1954.87,Meta Ads,1.46,33744,3.645989145233788
2026-03-30,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,12691,321,6.0,460.78,1696.21,Meta Ads,1.28,23020,3.681171057771605
2026-03-31,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,13780,335,10.0,553.16,2111.68,Meta Ads,1.91,7772,3.8174849952997323
2026-04-01,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,28347,328,7.0,521.92,2315.65,Meta Ads,5.07,36116,4.436791079092582
2026-04-02,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,53984,570,21.0,613.71,1888.75,Meta Ads,4.75,43943,3.0775936517247557
2026-04-03,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,9233,397,10.0,442.32,1833.13,Meta Ads,7.6,39826,4.144352504973775
2026-04-04,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,21696,467,13.0,591.74,2429.77,Meta Ads,5.86,5522,4.106144590529625
2026-04-05,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,70009,757,15.0,596.03,1667.64,Meta Ads,3.06,3163,2.7979128567353997
2026-04-06,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,21913,360,14.0,456.71,1808.04,Meta Ads,2.13,47642,3.958836022859145
2026-04-07,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,11410,352,11.0,495.13,1929.02,Meta Ads,6.95,16577,3.895986912528023
2026-04-08,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,20595,353,13.0,602.2,2433.24,Meta Ads,4.22,5163,4.0405845234141475
2026-04-09,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,34665,489,12.0,548.55,2445.99,Meta Ads,5.57,44750,4.459010117582718
2026-04-10,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,22715,338,8.0,571.39,2267.29,Meta Ads,4.96,16172,3.9680253417105655
2026-04-11,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,19799,666,22.0,623.79,1886.53,Meta Ads,1.75,38254,3.0243030507061675
2026-04-12,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,23187,477,17.0,492.62,2552.95,Meta Ads,1.4,15295,5.1823921075068
2026-04-13,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,38584,561,21.0,520.25,2038.3,Meta Ads,3.64,14737,3.9179240749639597
2026-04-14,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,21851,361,10.0,563.89,1686.1,Meta Ads,3.53,11853,2.9901221869513557
2026-04-15,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,17097,357,11.0,509.71,2327.21,Meta Ads,5.72,43926,4.565753075278099
2026-04-16,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,10124,338,7.0,570.63,1873.04,Meta Ads,5.43,27927,3.2824071640117065
2026-04-17,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,12770,376,13.0,612.42,1863.24,Meta Ads,7.78,19810,3.042421867345939
2026-04-18,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,8541,278,7.0,466.12,2188.17,Meta Ads,7.01,17097,4.6944349094653735
2026-04-19,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,10631,405,10.0,628.85,2836.56,Meta Ads,4.48,22895,4.510710026238371
2026-04-20,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,8418,372,11.0,552.3,2145.44,Meta Ads,4.5,37951,3.8845554952018833
2026-04-21,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,54879,709,19.0,525.73,1880.68,Meta Ads,5.72,28253,3.5772735054115232
2026-04-22,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,15742,499,18.0,642.23,2222.99,Meta Ads,1.8,39679,3.4613611945876084
2026-04-23,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,7890,302,6.0,534.9,1663.56,Meta Ads,8.0,14964,3.1100392596747057
2026-04-24,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,8276,292,7.0,521.79,1814.06,Meta Ads,4.63,13912,3.476609363920351
2026-04-25,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,14537,600,14.0,618.95,2560.92,Meta Ads,7.37,38976,4.137523224816221
2026-04-26,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,17842,517,13.0,616.27,2523.03,Meta Ads,7.77,41946,4.094033459360346
2026-04-27,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,26877,504,16.0,443.32,2534.15,Meta Ads,5.07,12116,5.716299738337995
2026-04-28,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,43748,595,23.0,533.14,2268.42,Meta Ads,1.72,37660,4.254829875829989
2026-04-29,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,17310,382,12.0,520.77,2549.47,Meta Ads,5.01,47054,4.895577702248593
2026-04-30,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,13716,488,13.0,457.28,1775.14,Meta Ads,5.18,7599,3.881954163750875
2026-05-01,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,29321,416,10.0,648.79,2124.47,Meta Ads,6.52,9646,3.2745110128084587
2026-05-02,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,7404,317,8.0,504.13,2323.09,Meta Ads,1.34,24038,4.608116953960288
2026-05-03,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,10829,439,13.0,530.58,2288.98,Meta Ads,4.26,20630,4.314109088167665
2026-05-04,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,6674,304,6.0,516.98,2017.14,Meta Ads,7.46,14222,3.9017756973190454
2026-05-05,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,15063,412,11.0,440.58,2447.96,Meta Ads,7.94,5304,5.556221344591221
2026-05-06,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,0,0,0.0,0.0,0.0,Meta Ads,2.34,33689,
2026-05-07,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,14149,293,9.0,459.02,1890.37,Meta Ads,7.09,39200,4.118273713563679
2026-05-08,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,13008,491,13.0,450.68,2276.88,Meta Ads,2.02,36618,5.052099050323955
2026-05-09,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,0,0,0.0,0.0,0.0,Meta Ads,6.89,23007,
2026-05-10,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,15555,322,12.0,497.37,2254.17,Meta Ads,2.94,45297,4.532179262922975
2026-05-11,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,17159,613,16.0,466.7,2067.16,Meta Ads,7.72,15630,4.429312191986287
2026-05-12,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,8240,410,15.0,477.0,1971.53,Meta Ads,5.87,35489,4.133186582809224
2026-05-13,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,17341,770,30.0,621.7,1823.41,Meta Ads,3.79,19410,2.9329419334083964
2026-05-14,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,17841,360,13.0,625.11,2063.91,Meta Ads,2.97,48068,3.3016749052166814
2026-05-15,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,20442,523,13.0,593.12,2295.57,Meta Ads,2.65,18534,3.8703297814944704
2026-05-16,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,7715,318,9.0,507.97,2098.77,Meta Ads,5.77,35197,4.131681004783747
2026-05-17,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,22643,595,12.0,642.16,2646.7,Meta Ads,7.27,1648,4.121558490095926
2026-05-18,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,41632,461,10.0,492.23,2255.78,Meta Ads,6.28,34123,4.582776344391849
2026-05-19,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,0,0,0.0,0.0,0.0,Meta Ads,6.84,3823,
2026-05-20,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,11395,556,20.0,642.58,2271.05,Meta Ads,6.47,9157,3.5342681066948862
2026-05-21,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,14604,466,12.0,458.68,2223.78,Meta Ads,7.85,16581,4.848216621609837
2026-05-22,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,16817,402,13.0,658.84,2465.54,Meta Ads,6.3,41311,3.742243943901402
2026-05-23,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,10461,423,15.0,654.94,2101.76,Meta Ads,2.47,28961,3.209087855376065
2026-05-24,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,24267,298,6.0,496.69,2453.35,Meta Ads,6.54,45894,4.9393988201896555
2026-05-25,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,32332,610,19.0,632.23,2400.85,Meta Ads,3.25,39037,3.797431314553248
2026-05-26,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,12830,613,18.0,648.33,2450.42,Meta Ads,7.97,23763,3.779587555720081
2026-05-27,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,7708,328,8.0,592.12,2692.8,Meta Ads,3.64,4934,4.547726812132676
2026-05-28,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,10075,341,7.0,612.56,2163.24,Meta Ads,3.05,22998,3.531474467807235
2026-05-29,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,14993,376,13.0,494.81,2380.58,Meta Ads,2.67,8085,4.8110992097977
2026-05-30,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,12797,313,6.0,456.98,2055.65,Meta Ads,5.61,47800,4.4983369075233055
2026-05-31,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,14430,507,14.0,544.31,2609.18,Meta Ads,1.76,17650,4.793555143208834
2026-06-01,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,15072,356,8.0,577.3,2689.14,Meta Ads,7.67,8317,4.658132686644725
2026-06-02,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,12907,376,12.0,587.12,2013.52,Meta Ads,3.06,30486,3.4294863060362446
2026-06-03,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,14635,549,18.0,582.08,2408.87,Meta Ads,3.07,19264,4.138383040131941
2026-06-04,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,18071,755,18.0,553.33,2438.44,Meta Ads,1.32,18932,4.406845824372436
2026-06-05,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,16407,584,12.0,646.51,2160.2,Meta Ads,2.72,34149,3.3413249601707626
2026-06-06,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,13606,303,8.0,538.97,2465.68,Meta Ads,3.93,35403,4.574800081637196
2026-06-07,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,15816,358,13.0,473.13,2725.04,Meta Ads,3.59,46561,5.75960095533997
2026-06-08,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,16796,565,15.0,570.91,2374.56,Meta Ads,2.91,11476,4.159254523480058
2026-06-09,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,31262,418,12.0,444.6,2249.49,Meta Ads,1.29,45618,5.059581646423751
2026-06-10,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,15600,515,17.0,491.28,1870.57,Meta Ads,3.1,8417,3.807543559680834
2026-06-11,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,32418,563,16.0,513.47,2330.85,Meta Ads,6.45,3637,4.539408339338228
2026-06-12,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,28760,353,12.0,478.96,2194.54,Meta Ads,4.07,48893,4.581885752463672
2026-06-13,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,12918,326,6.0,500.62,2706.75,Meta Ads,3.04,6570,5.406795573488874
2026-06-14,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,18906,849,22.0,600.41,2115.07,Meta Ads,3.13,22233,3.5227094818540667
2026-06-15,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,22729,676,15.0,649.43,2276.14,Meta Ads,4.88,39818,3.5048273101027054
2026-06-16,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,10947,354,8.0,602.07,1805.83,Meta Ads,3.12,27021,2.999368844154334
2026-06-17,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,27918,351,10.0,610.8,2279.69,Meta Ads,5.42,23329,3.732301899148658
2026-06-18,Meta_Advantage_Plus_Shopping_v1,Advantage+ Shopping,29880,818,23.0,622.63,2317.53,Meta Ads,7.93,33679,3.7221624399723754
