date,campaign,campaign_type,impressions,clicks,conversions,spend,revenue,channel,quality_score,avg_position,roas
2026-04-30,GA_PMax_All_v3,Performance Max,11383,301,9.0,749.94,2801.17,Google Ads,7.6,3.99,3.7351921487052295
2026-05-01,GA_PMax_All_v3,Performance Max,17753,380,9.0,606.37,2694.5,Google Ads,7.9,2.65,4.443656513349935
2026-05-02,GA_PMax_All_v3,Performance Max,49351,509,,687.41,2666.14,Google Ads,3.7,4.14,3.87852955295966
2026-05-03,GA_PMax_All_v3,Performance Max,12718,354,14.0,710.98,2817.17,Google Ads,1.6,6.55,3.962375875552055
2026-05-04,GA_PMax_All_v3,Performance Max,21741,307,9.0,657.04,2119.59,Google Ads,1.3,4.14,3.225967977596494
2026-05-05,GA_PMax_All_v3,Performance Max,17681,385,16.0,580.11,2358.3,Google Ads,7.9,7.68,4.065263484511559
2026-05-06,GA_PMax_All_v3,Performance Max,14156,565,23.0,773.73,2696.09,Google Ads,4.5,2.03,3.484535949232937
2026-05-07,GA_PMax_All_v3,Performance Max,9166,342,8.0,671.29,2867.14,Google Ads,2.2,6.95,4.271089990913018
2026-05-08,GA_PMax_All_v3,Performance Max,7589,323,11.0,679.62,2632.58,Google Ads,2.7,2.74,3.8736058385568404
2026-05-09,GA_PMax_All_v3,Performance Max,10734,317,7.0,762.2,2749.23,Google Ads,7.9,7.54,3.606966675413277
2026-05-10,GA_PMax_All_v3,Performance Max,6721,303,7.0,632.49,2520.67,Google Ads,6.4,2.59,3.985312020743411
2026-05-11,GA_PMax_All_v3,Performance Max,13515,493,12.0,610.67,1976.1,Google Ads,5.5,6.23,3.235953952216418
2026-05-12,GA_PMax_All_v3,Performance Max,15345,610,13.0,714.12,2500.15,Google Ads,6.6,1.43,3.501022237159021
2026-05-13,GA_PMax_All_v3,Performance Max,8489,322,15.0,759.33,2420.02,Google Ads,2.2,5.41,3.1870464751820684
2026-05-14,GA_PMax_All_v3,Performance Max,16410,365,13.0,819.33,2761.16,Google Ads,3.9,2.53,3.3700218471189873
2026-05-15,GA_PMax_All_v3,Performance Max,23134,447,15.0,620.98,2266.92,Google Ads,4.4,5.69,3.6505523527327775
2026-05-16,GA_PMax_All_v3,Performance Max,10237,341,13.0,724.82,2818.91,Google Ads,3.8,5.45,3.889117298087801
2026-05-17,GA_PMax_All_v3,Performance Max,35947,612,26.0,696.63,2578.25,Google Ads,8.8,7.47,3.7010321117379386
2026-05-18,GA_PMax_All_v3,Performance Max,0,0,0.0,0.0,0.0,Google Ads,6.2,5.39,
2026-05-19,GA_PMax_All_v3,Performance Max,5891,265,8.0,598.38,2660.2,Google Ads,7.6,3.86,4.445669975600788
2026-05-20,GA_PMax_All_v3,Performance Max,18846,505,19.0,619.74,2485.52,Google Ads,3.1,2.35,4.010585084067512
2026-05-21,GA_PMax_All_v3,Performance Max,12476,304,8.0,731.72,3393.98,Google Ads,3.4,5.6,4.638358935111791
2026-05-22,GA_PMax_All_v3,Performance Max,20896,600,18.0,760.96,2966.86,Google Ads,3.0,1.81,3.898838309503785
2026-05-23,GA_PMax_All_v3,Performance Max,8563,393,15.0,677.43,2685.66,Google Ads,7.2,6.8,3.9644834152606174
2026-05-24,GA_PMax_All_v3,Performance Max,28733,329,14.0,598.13,2645.49,Google Ads,4.1,2.73,4.422934813502081
2026-05-25,GA_PMax_All_v3,Performance Max,13729,662,28.0,835.53,2303.9,Google Ads,4.6,4.67,2.7574114633825237
2026-05-26,GA_PMax_All_v3,Performance Max,8170,302,10.0,675.82,2373.97,Google Ads,7.4,5.17,3.51272528187979
2026-05-27,GA_PMax_All_v3,Performance Max,14675,631,28.0,681.8,2725.92,Google Ads,9.7,3.54,3.99812261660311
2026-05-28,GA_PMax_All_v3,Performance Max,16888,363,13.0,626.38,2538.25,Google Ads,2.5,5.65,4.052252626201348
2026-05-29,GA_PMax_All_v3,Performance Max,9735,297,9.0,725.9,2745.74,Google Ads,1.6,2.75,3.7825320292051243
2026-05-30,GA_PMax_All_v3,Performance Max,10416,493,18.0,601.12,2574.51,Google Ads,2.8,1.24,4.282855336704818
2026-05-31,GA_PMax_All_v3,Performance Max,31107,527,16.0,614.8,2617.83,Google Ads,7.6,7.71,4.2580188679245285
2026-06-01,GA_PMax_All_v3,Performance Max,9795,458,18.0,664.53,2593.03,Google Ads,2.8,3.24,3.902051073691181
2026-06-02,GA_PMax_All_v3,Performance Max,22583,361,12.0,672.17,2895.72,Google Ads,6.3,5.99,4.308017317047771
2026-06-03,GA_PMax_All_v3,Performance Max,21263,284,13.0,685.92,2536.95,Google Ads,6.3,4.55,3.698609167249825
2026-06-04,GA_PMax_All_v3,Performance Max,21457,393,11.0,704.66,3009.18,Google Ads,3.6,5.68,4.2703999091760565
2026-06-05,GA_PMax_All_v3,Performance Max,19683,460,12.0,784.09,2657.73,Google Ads,1.6,1.78,3.38957262559145
2026-06-06,GA_PMax_All_v3,Performance Max,22276,382,11.0,828.76,2931.57,Google Ads,4.6,4.63,3.537296684202906
2026-06-07,GA_PMax_All_v3,Performance Max,14045,349,16.0,723.78,1899.32,Google Ads,2.7,3.75,2.624167564729614
2026-06-08,GA_PMax_All_v3,Performance Max,15925,290,10.0,581.1,3232.63,Google Ads,2.7,4.16,5.56294957838582
2026-06-09,GA_PMax_All_v3,Performance Max,28919,421,14.0,771.44,2376.62,Google Ads,5.7,7.76,3.080758062843513
2026-06-10,GA_PMax_All_v3,Performance Max,8727,268,10.0,583.51,2680.19,Google Ads,7.1,1.95,4.593220338983051
2026-06-11,GA_PMax_All_v3,Performance Max,13041,388,9.0,606.86,2586.73,Google Ads,1.7,6.28,4.2624822858649445
2026-06-12,GA_PMax_All_v3,Performance Max,7937,362,15.0,804.72,3207.54,Google Ads,6.2,3.31,3.9859081419624216
2026-06-13,GA_PMax_All_v3,Performance Max,6502,286,6.0,714.77,3284.48,Google Ads,3.2,3.03,4.595156483903914
2026-06-14,GA_PMax_All_v3,Performance Max,21414,397,18.0,699.95,2484.8,Google Ads,7.1,2.9,3.549967854846775
2026-06-15,GA_PMax_All_v3,Performance Max,14952,413,12.0,679.39,2699.24,Google Ads,8.3,3.44,3.9730346340099203
2026-06-16,GA_PMax_All_v3,Performance Max,13424,316,11.0,705.45,2593.82,Google Ads,8.3,3.5,3.6768303919484016
2026-06-17,GA_PMax_All_v3,Performance Max,24113,405,8.0,744.23,3130.52,Google Ads,4.3,2.9,4.206387810219959
2026-06-18,GA_PMax_All_v3,Performance Max,23394,436,15.0,639.88,2361.07,Google Ads,6.1,5.67,3.6898637244483345
2026-06-19,GA_PMax_All_v3,Performance Max,13974,484,22.0,807.65,2997.21,Google Ads,8.1,1.33,3.7110258156379623
2026-06-20,GA_PMax_All_v3,Performance Max,23142,257,5.0,641.85,2515.96,Google Ads,1.5,3.33,3.919856664329672
2026-06-21,GA_PMax_All_v3,Performance Max,26771,724,19.0,790.68,2934.74,Google Ads,6.5,2.96,3.711665907826175
2026-06-22,GA_PMax_All_v3,Performance Max,13913,319,14.0,764.56,2678.85,Google Ads,8.5,6.26,3.5037799518677413
2026-06-23,GA_PMax_All_v3,Performance Max,45589,763,16.0,835.03,2182.16,Google Ads,4.4,2.03,2.613271379471396
2026-06-24,GA_PMax_All_v3,Performance Max,6907,320,9.0,763.8,2372.37,Google Ads,5.1,7.58,3.1060094265514535
2026-06-25,GA_PMax_All_v3,Performance Max,0,0,0.0,0.0,0.0,Google Ads,7.3,2.19,
2026-06-26,GA_PMax_All_v3,Performance Max,0,0,0.0,0.0,0.0,Google Ads,1.6,3.59,
2026-06-27,GA_PMax_All_v3,Performance Max,9757,368,17.0,580.98,2810.03,Google Ads,4.5,2.4,4.836706943440394
2026-06-28,GA_PMax_All_v3,Performance Max,23779,410,17.0,802.93,2744.92,Google Ads,3.7,3.01,3.4186292702975356
2026-06-29,GA_PMax_All_v3,Performance Max,13699,364,13.0,828.52,2256.35,Google Ads,1.2,6.33,2.723350070004345
2026-06-30,GA_PMax_All_v3,Performance Max,45968,829,17.0,833.61,2836.46,Google Ads,2.8,4.33,3.4026223293866438
2025-01-01,GA_Display_Remarketing_v1,Display,19014,510,8.0,262.32,1216.68,Google Ads,4.6,2.14,4.638151875571821
2025-01-02,GA_Display_Remarketing_v1,Display,0,0,0.0,0.0,0.0,Google Ads,2.8,1.33,
2025-01-03,GA_Display_Remarketing_v1,Display,9342,333,6.0,293.3,1247.09,Google Ads,6.4,2.61,4.251926355267644
2025-01-04,GA_Display_Remarketing_v1,Display,16973,836,17.0,354.43,1275.99,Google Ads,5.0,7.62,3.6001185001269644
2025-01-05,GA_Display_Remarketing_v1,Display,15556,516,15.0,302.2,894.98,Google Ads,1.4,6.92,2.9615486432825944
2025-01-06,GA_Display_Remarketing_v1,Display,16035,285,4.0,245.07,,Google Ads,3.5,4.08,
2025-01-07,GA_Display_Remarketing_v1,Display,15238,494,10.0,356.87,1143.14,Google Ads,1.2,4.37,3.203239274805952
2025-01-08,GA_Display_Remarketing_v1,Display,17054,819,17.0,349.76,1167.56,Google Ads,4.2,7.3,3.338174748398902
2025-01-09,GA_Display_Remarketing_v1,Display,8685,415,11.0,315.05,986.34,Google Ads,3.3,5.14,3.130741152198064
2025-01-10,GA_Display_Remarketing_v1,Display,25044,594,5.0,272.75,1221.09,Google Ads,7.2,7.17,4.476956920256645
2025-01-11,GA_Display_Remarketing_v1,Display,25285,613,8.0,356.26,1023.47,Google Ads,3.8,4.44,2.8728176051198564
2025-01-12,GA_Display_Remarketing_v1,Display,32548,587,9.0,260.38,933.76,Google Ads,4.4,2.4,3.5861433289807203
2025-01-13,GA_Display_Remarketing_v1,Display,9641,447,7.0,332.91,783.3,Google Ads,7.5,6.08,2.352888167973326
2025-01-14,GA_Display_Remarketing_v1,Display,29424,979,18.0,356.34,1061.04,Google Ads,5.3,4.68,2.977605657518101
2025-01-15,GA_Display_Remarketing_v1,Display,24395,445,12.0,302.65,,Google Ads,6.0,5.68,
2025-01-16,GA_Display_Remarketing_v1,Display,0,0,0.0,0.0,0.0,Google Ads,8.6,2.1,
2025-01-17,GA_Display_Remarketing_v1,Display,0,0,0.0,0.0,0.0,Google Ads,2.9,5.53,
2025-01-18,GA_Display_Remarketing_v1,Display,9815,339,4.0,260.58,877.77,Google Ads,9.9,3.68,3.3685240617084964
2025-01-19,GA_Display_Remarketing_v1,Display,28511,290,8.0,289.44,1087.5,Google Ads,9.1,3.32,3.7572553897180763
2025-01-20,GA_Display_Remarketing_v1,Display,19132,914,22.0,346.25,945.01,Google Ads,3.6,5.7,2.729270758122744
2025-01-21,GA_Display_Remarketing_v1,Display,31754,375,5.0,313.29,997.31,Google Ads,9.0,5.15,3.1833445050911293
2025-01-22,GA_Display_Remarketing_v1,Display,8093,255,3.0,240.22,958.28,Google Ads,7.8,5.54,3.98917658812755
2025-01-23,GA_Display_Remarketing_v1,Display,69870,842,13.0,311.17,1007.29,Google Ads,9.4,7.76,3.2371051193881155
2025-01-24,GA_Display_Remarketing_v1,Display,16749,427,7.0,287.48,1232.22,Google Ads,7.2,5.91,4.286280784750243
2025-01-25,GA_Display_Remarketing_v1,Display,15615,418,10.0,341.0,1116.16,Google Ads,7.1,5.49,3.2731964809384166
2025-01-26,GA_Display_Remarketing_v1,Display,21723,422,11.0,275.68,999.14,Google Ads,1.0,5.29,3.624274521183981
2025-01-27,GA_Display_Remarketing_v1,Display,14743,362,9.0,352.22,1041.78,Google Ads,5.3,3.79,2.957753676679348
2025-01-28,GA_Display_Remarketing_v1,Display,10458,249,5.0,248.72,1128.03,Google Ads,2.8,6.87,4.5353409456416856
2025-01-29,GA_Display_Remarketing_v1,Display,0,0,0.0,0.0,0.0,Google Ads,3.9,3.67,
2025-01-30,GA_Display_Remarketing_v1,Display,7314,319,7.0,301.09,,Google Ads,9.8,5.9,
2025-01-31,GA_Display_Remarketing_v1,Display,18930,333,4.0,257.8,1158.77,Google Ads,1.8,3.05,4.494840961986036
2025-02-01,GA_Display_Remarketing_v1,Display,0,0,0.0,0.0,0.0,Google Ads,7.5,2.03,
2025-02-02,GA_Display_Remarketing_v1,Display,11749,579,10.0,319.81,994.43,Google Ads,2.6,1.91,3.109439979988118
2025-02-03,GA_Display_Remarketing_v1,Display,39437,567,13.0,334.07,860.88,Google Ads,1.1,5.44,2.5769449516568383
2025-02-04,GA_Display_Remarketing_v1,Display,0,0,0.0,0.0,0.0,Google Ads,5.5,3.3,
2025-02-05,GA_Display_Remarketing_v1,Display,22511,378,6.0,291.88,1162.14,Google Ads,2.5,2.93,3.9815677675757164
2025-02-06,GA_Display_Remarketing_v1,Display,16223,382,7.0,309.69,1162.45,Google Ads,9.7,5.14,3.753592301979399
2025-02-07,GA_Display_Remarketing_v1,Display,29043,507,5.0,275.22,969.95,Google Ads,2.8,1.18,3.524271491897391
2025-02-08,GA_Display_Remarketing_v1,Display,12903,429,10.0,329.61,1026.79,Google Ads,2.7,2.72,3.115166408786141
2025-02-09,GA_Display_Remarketing_v1,Display,0,0,0.0,0.0,0.0,Google Ads,1.3,3.38,
2025-02-10,GA_Display_Remarketing_v1,Display,17061,387,9.0,279.22,1057.54,Google Ads,4.0,5.96,3.7874794069192745
2025-02-11,GA_Display_Remarketing_v1,Display,10388,362,4.0,304.74,1191.45,Google Ads,1.2,4.82,3.9097263240795432
2025-02-12,GA_Display_Remarketing_v1,Display,10542,276,7.0,268.24,1000.32,Google Ads,5.5,6.99,3.729197733373099
2025-02-13,GA_Display_Remarketing_v1,Display,17469,401,4.0,274.98,912.14,Google Ads,5.6,3.34,3.3171139719252305
2025-02-14,GA_Display_Remarketing_v1,Display,23990,329,5.0,266.39,1044.83,Google Ads,1.5,3.08,3.922181763579714
2025-02-15,GA_Display_Remarketing_v1,Display,13052,413,9.0,302.02,1218.67,Google Ads,3.2,1.23,4.035063903052778
2025-02-16,GA_Display_Remarketing_v1,Display,18778,533,8.0,351.27,1108.42,Google Ads,8.5,7.66,3.1554644575397846
2025-02-17,GA_Display_Remarketing_v1,Display,13141,598,11.0,262.39,919.29,Google Ads,5.2,4.51,3.5035252867868443
2025-02-18,GA_Display_Remarketing_v1,Display,20541,573,12.0,307.97,1071.9,Google Ads,4.9,4.52,3.4805338182290484
2025-02-19,GA_Display_Remarketing_v1,Display,34839,603,17.0,319.1,835.88,Google Ads,7.3,7.46,2.6194923221560638
2025-02-20,GA_Display_Remarketing_v1,Display,7697,306,5.0,277.35,1050.26,Google Ads,7.4,3.03,3.7867676221380924
2025-02-21,GA_Display_Remarketing_v1,Display,17370,388,4.0,342.76,886.53,Google Ads,7.9,3.32,2.58644532617575
2025-02-22,GA_Display_Remarketing_v1,Display,29659,531,11.0,321.53,933.07,Google Ads,8.5,5.59,2.901968712095295
2025-02-23,GA_Display_Remarketing_v1,Display,29684,321,7.0,291.69,1042.38,Google Ads,3.1,6.5,3.5735883986423946
2025-02-24,GA_Display_Remarketing_v1,Display,0,0,0.0,0.0,0.0,Google Ads,1.6,5.9,
2025-02-25,GA_Display_Remarketing_v1,Display,25468,634,10.0,359.69,983.27,Google Ads,4.4,6.52,2.733659540159582
2025-02-26,GA_Display_Remarketing_v1,Display,15766,670,18.0,278.19,965.59,Google Ads,8.7,5.03,3.4709730759552824
2025-02-27,GA_Display_Remarketing_v1,Display,8730,426,11.0,297.18,991.48,Google Ads,1.7,7.04,3.3362945016488323
2025-02-28,GA_Display_Remarketing_v1,Display,22401,881,11.0,316.13,1403.83,Google Ads,6.2,4.85,4.440673140796507
2025-03-01,GA_Display_Remarketing_v1,Display,40054,679,15.0,291.76,1214.6,Google Ads,7.3,2.61,4.163010693720866
2025-03-02,GA_Display_Remarketing_v1,Display,43941,536,14.0,247.66,866.49,Google Ads,5.3,4.79,3.4987079060001616
2025-03-03,GA_Display_Remarketing_v1,Display,23546,856,25.0,261.19,1003.42,Google Ads,3.3,5.99,3.8417244151766914
2025-03-04,GA_Display_Remarketing_v1,Display,16211,583,9.0,283.85,,Google Ads,3.9,5.58,
2025-03-05,GA_Display_Remarketing_v1,Display,8833,355,9.0,345.94,1035.14,Google Ads,1.6,2.7,2.992252991848298
2025-03-06,GA_Display_Remarketing_v1,Display,8863,397,9.0,352.02,1142.86,Google Ads,3.6,1.29,3.246576899039827
2025-03-07,GA_Display_Remarketing_v1,Display,13353,633,7.0,335.63,1046.25,Google Ads,1.4,2.77,3.117271995947919
2025-03-08,GA_Display_Remarketing_v1,Display,20468,479,13.0,274.92,1227.47,Google Ads,7.5,7.89,4.464826131238178
2025-03-09,GA_Display_Remarketing_v1,Display,10050,404,11.0,333.43,877.13,Google Ads,9.1,2.29,2.6306271181357403
2025-03-10,GA_Display_Remarketing_v1,Display,10795,467,10.0,267.26,973.7,Google Ads,6.7,4.25,3.6432687270822424
2025-03-11,GA_Display_Remarketing_v1,Display,14406,624,11.0,262.61,1235.97,Google Ads,6.9,5.47,4.706484901565059
2025-03-12,GA_Display_Remarketing_v1,Display,4956,243,3.0,242.31,1133.46,Google Ads,5.2,7.16,4.67772687879163
2025-03-13,GA_Display_Remarketing_v1,Display,8459,370,7.0,261.9,1227.13,Google Ads,2.4,6.32,4.68549064528446
2025-03-14,GA_Display_Remarketing_v1,Display,32764,656,14.0,268.19,1299.49,Google Ads,1.1,7.36,4.8454081061933705
2025-03-15,GA_Display_Remarketing_v1,Display,29930,309,7.0,280.06,1052.38,Google Ads,4.1,5.23,3.7576947796900666
2025-03-16,GA_Display_Remarketing_v1,Display,11840,370,11.0,314.01,1427.05,Google Ads,7.8,7.06,4.544600490430241
2025-03-17,GA_Display_Remarketing_v1,Display,27716,771,11.0,321.93,,Google Ads,9.6,2.85,
2025-03-18,GA_Display_Remarketing_v1,Display,13772,342,4.0,325.47,1162.83,Google Ads,4.9,4.01,3.572771684026177
2025-03-19,GA_Display_Remarketing_v1,Display,20296,958,11.0,325.07,1052.94,Google Ads,4.3,6.91,3.2391177284892487
2025-03-20,GA_Display_Remarketing_v1,Display,19262,574,12.0,306.21,1253.65,Google Ads,5.0,3.28,4.0940857581398395
2025-03-21,GA_Display_Remarketing_v1,Display,17890,372,5.0,353.49,985.49,Google Ads,4.8,7.1,2.7878865031542617
2025-03-22,GA_Display_Remarketing_v1,Display,22919,741,20.0,289.36,1530.89,Google Ads,6.6,3.54,5.29060685651092
2025-03-23,GA_Display_Remarketing_v1,Display,36606,958,27.0,343.36,1282.43,Google Ads,7.6,3.54,3.734942917054986
2025-03-24,GA_Display_Remarketing_v1,Display,18444,461,6.0,287.24,941.99,Google Ads,8.1,3.16,3.2794527224620524
2025-03-25,GA_Display_Remarketing_v1,Display,8076,368,4.0,335.99,1186.68,Google Ads,6.8,4.83,3.5318908300842287
2025-03-26,GA_Display_Remarketing_v1,Display,8473,376,7.0,266.3,916.21,Google Ads,4.9,1.9,3.4405182125422455
2025-03-27,GA_Display_Remarketing_v1,Display,21473,558,14.0,252.19,1371.9,Google Ads,9.6,1.26,5.439946072405726
2025-03-28,GA_Display_Remarketing_v1,Display,57506,722,14.0,262.67,1217.17,Google Ads,7.4,7.28,4.633837134046522
2025-03-29,GA_Display_Remarketing_v1,Display,16681,471,6.0,282.77,905.49,Google Ads,4.8,7.5,3.2022138133465363
2025-03-30,GA_Display_Remarketing_v1,Display,18630,882,9.0,354.39,1456.65,Google Ads,5.0,1.53,4.110302209430289
2025-03-31,GA_Display_Remarketing_v1,Display,12877,475,13.0,303.21,1135.4,Google Ads,8.4,4.85,3.7445994525246533
2025-04-01,GA_Display_Remarketing_v1,Display,26724,583,14.0,258.45,1361.18,Google Ads,5.0,4.78,5.266705358870188
2025-04-02,GA_Display_Remarketing_v1,Display,9010,407,11.0,242.57,1089.16,Google Ads,5.6,3.61,4.4900853361916155
2025-04-03,GA_Display_Remarketing_v1,Display,35408,428,6.0,294.83,1132.98,Google Ads,3.6,4.98,3.842824678628362
2025-04-04,GA_Display_Remarketing_v1,Display,34363,547,5.0,352.71,1271.13,Google Ads,8.6,4.21,3.6038955515862896
2025-04-05,GA_Display_Remarketing_v1,Display,19198,620,11.0,285.38,1037.97,Google Ads,5.7,4.43,3.637150466045273
2025-04-06,GA_Display_Remarketing_v1,Display,15599,421,5.0,346.63,1292.06,Google Ads,6.0,6.29,3.7274904076392694
2025-04-07,GA_Display_Remarketing_v1,Display,0,0,0.0,0.0,0.0,Google Ads,8.9,4.68,
2025-04-08,GA_Display_Remarketing_v1,Display,16125,482,8.0,297.95,1322.97,Google Ads,9.3,3.27,4.440241651283773
2025-04-09,GA_Display_Remarketing_v1,Display,16536,245,3.0,244.85,1396.98,Google Ads,8.4,5.07,5.705452317745559
2025-04-10,GA_Display_Remarketing_v1,Display,9010,311,5.0,257.23,1389.82,Google Ads,1.6,5.49,5.403024530575749
2025-04-11,GA_Display_Remarketing_v1,Display,15759,509,11.0,322.59,1373.14,Google Ads,5.0,5.64,4.2566105582938105
2025-04-12,GA_Display_Remarketing_v1,Display,17048,477,11.0,317.27,1443.92,Google Ads,4.1,5.33,4.551076370283986
2025-04-13,GA_Display_Remarketing_v1,Display,0,0,0.0,0.0,0.0,Google Ads,2.9,5.65,
2025-04-14,GA_Display_Remarketing_v1,Display,41571,533,7.0,307.2,1296.87,Google Ads,9.2,3.17,4.22158203125
2025-04-15,GA_Display_Remarketing_v1,Display,15875,458,10.0,332.74,1369.95,Google Ads,9.0,4.12,4.117178577868606
2025-04-16,GA_Display_Remarketing_v1,Display,34606,382,5.0,345.16,1435.24,Google Ads,5.2,5.68,4.158187507243017
2025-04-17,GA_Display_Remarketing_v1,Display,10228,255,5.0,250.8,,Google Ads,2.2,6.28,
2025-04-18,GA_Display_Remarketing_v1,Display,12692,387,10.0,346.65,1416.97,Google Ads,1.1,4.04,4.0876099812490985
2025-04-19,GA_Display_Remarketing_v1,Display,22044,477,14.0,334.73,1323.91,Google Ads,4.9,3.56,3.9551578884474052
2025-04-20,GA_Display_Remarketing_v1,Display,42964,931,26.0,335.32,1424.73,Google Ads,1.4,6.01,4.248866754145294
2025-04-21,GA_Display_Remarketing_v1,Display,6983,277,6.0,267.18,1136.92,Google Ads,6.5,2.56,4.255258627142751
2025-04-22,GA_Display_Remarketing_v1,Display,15144,634,18.0,299.93,1361.15,Google Ads,6.5,1.07,4.53822558597006
2025-04-23,GA_Display_Remarketing_v1,Display,19347,340,4.0,289.56,1179.35,Google Ads,9.1,4.3,4.0729037159828705
2025-04-24,GA_Display_Remarketing_v1,Display,18484,738,14.0,265.38,1210.96,Google Ads,2.7,2.21,4.563117039716633
2025-04-25,GA_Display_Remarketing_v1,Display,5562,276,8.0,266.6,1485.94,Google Ads,4.3,3.65,5.573668417104276
2025-04-26,GA_Display_Remarketing_v1,Display,15494,644,18.0,336.92,1276.96,Google Ads,8.7,3.04,3.7900985397126914
2025-04-27,GA_Display_Remarketing_v1,Display,21032,348,9.0,326.88,1190.73,Google Ads,5.3,6.44,3.6427129221732746
2025-04-28,GA_Display_Remarketing_v1,Display,19952,454,5.0,344.54,1432.82,Google Ads,1.5,3.32,4.158646311023393
2025-04-29,GA_Display_Remarketing_v1,Display,33608,442,6.0,359.14,1302.02,Google Ads,2.0,5.48,3.62538285905218
2025-04-30,GA_Display_Remarketing_v1,Display,9085,389,6.0,273.23,1234.2,Google Ads,8.3,5.72,4.517073527797094
2025-05-01,GA_Display_Remarketing_v1,Display,69154,846,16.0,262.07,1243.25,Google Ads,7.7,4.2,4.743961536993933
2025-05-02,GA_Display_Remarketing_v1,Display,28306,499,12.0,357.33,1268.7,Google Ads,8.9,1.57,3.5504995382419615
2025-05-03,GA_Display_Remarketing_v1,Display,8124,367,9.0,308.19,1381.11,Google Ads,2.1,5.9,4.481358901976053
2025-05-04,GA_Display_Remarketing_v1,Display,42381,447,13.0,352.52,1658.27,Google Ads,7.8,1.53,4.704045160558266
2025-05-05,GA_Display_Remarketing_v1,Display,15222,584,8.0,282.62,1424.24,Google Ads,6.9,1.69,5.039416884863067
2025-05-06,GA_Display_Remarketing_v1,Display,12942,524,11.0,250.17,1170.47,Google Ads,3.1,2.37,4.678698485030179
2025-05-07,GA_Display_Remarketing_v1,Display,7616,353,7.0,345.18,1566.49,Google Ads,9.8,2.96,4.538182976997509
2025-05-08,GA_Display_Remarketing_v1,Display,41517,866,15.0,337.02,1664.61,Google Ads,6.1,6.93,4.939202421221292
2025-05-09,GA_Display_Remarketing_v1,Display,14133,318,3.0,275.0,1353.52,Google Ads,9.2,5.72,4.921890909090909
2025-05-10,GA_Display_Remarketing_v1,Display,27336,406,9.0,260.93,1224.04,Google Ads,8.7,3.71,4.691066569578047
2025-05-11,GA_Display_Remarketing_v1,Display,7803,265,,261.06,1223.53,Google Ads,4.0,7.85,4.686776986133456
2025-05-12,GA_Display_Remarketing_v1,Display,13657,679,16.0,268.99,983.21,Google Ads,5.8,2.71,3.6551916428120004
2025-05-13,GA_Display_Remarketing_v1,Display,10335,295,7.0,287.48,1271.84,Google Ads,4.9,5.27,4.424099067761235
2025-05-14,GA_Display_Remarketing_v1,Display,52163,795,14.0,328.5,1120.29,Google Ads,7.4,6.93,3.410319634703196
2025-05-15,GA_Display_Remarketing_v1,Display,30915,482,6.0,323.88,1445.09,Google Ads,6.3,6.61,4.461806842040262
2025-05-16,GA_Display_Remarketing_v1,Display,7571,341,3.0,310.01,1371.46,Google Ads,8.1,1.63,4.423921808973905
2025-05-17,GA_Display_Remarketing_v1,Display,26358,586,9.0,302.91,1325.47,Google Ads,1.1,5.88,4.3757881879106
2025-05-18,GA_Display_Remarketing_v1,Display,25384,721,16.0,346.18,1635.33,Google Ads,7.2,2.81,4.723929747530186
2025-05-19,GA_Display_Remarketing_v1,Display,17058,445,12.0,333.89,1547.39,Google Ads,3.9,3.49,4.634430501063225
2025-05-20,GA_Display_Remarketing_v1,Display,8936,256,5.0,247.99,1585.87,Google Ads,3.0,4.42,6.394894955441751
